2022 National Masters Weightlifting Championships,2022-04-22,male,Erik Sarlund,78.8,82,-84,85,-101,101,-104,85,101,186,US
Rosedale Open 2022,2022-01-22,male,Cameron Bear,80.3,75,78,81,105,-110,-110,81,105,186,US
Bexar Barbell Spring Throwdown,2022-05-14,male,William Shelby,120.7,70,75,-80,105,111,-115,75,111,186,US
RYPT/Rutgers Winter Classic 2022 (NUQ),2022-01-08,male,Justin Liu,81.9,80,85,-90,96,101,-106,85,101,186,US
2022 Howard Cohen Classic,2022-03-26,male,Edward Bowles Jr,132.15,78,81,83,95,100,103,83,103,186,US
Las Vegas Barbell Spring Meet,2022-03-09,male,Jurgen Martens,84.3,74,77,80,100,103,106,80,106,186,US
Las Vegas Barbell Spring Meet,2022-03-09,male,Anthony Carvalho,77.2,70,0,79,98,0,107,79,107,186,US
NX Level Spring Open,2022-05-07,male,Andrew Dick,89,70,75,80,100,106,-112,80,106,186,US
The Yorkshire Open,2022-04-16,male,Thomas Brayford,93.4,70,74,78,108,-112,-112,78,108,186,UK
2022 BWL Open Series First Quarter,2022-03-31,male,Harry  Davies,91.7,76,81,86,95,100,-105,86,100,186,UK
2022 BUCS,2022-04-12,male,Rupert Ironside-Smith,77.7,75,77,80,97,100,106,80,106,186,UK
Oldbury Open Spring 22,2022-03-05,male,liam Zwetschnikow,77.9,-80,-80,80,95,100,106,80,106,186,UK
2022 Iron Born Open,2022-02-12,male,Arnold Gabriel Hinojosa,85.01,85,-91,-92,90,100,-105,85,100,185,US
Testify Barbell MAYhem,2022-05-07,male,Matthew Vannatta,80.5,75,80,85,100,-105,-105,85,100,185,US
Bar Wars Episode 1,2022-01-15,male,Seth Evans,66.4,76,79,82,0,100,103,82,103,185,US
Western States University Qualifier and Open (NUQ),2022-01-22,male,Kole Killough,66.4,81,-84,-84,101,104,-107,81,104,185,US
Armor Classic,2022-04-09,male,John Kabigting,79.7,-80,80,-83,95,100,105,80,105,185,US
2022 Northeast Winter Open and University Qualifier,2022-01-15,male,Michael Bragin,78.5,80,83,86,95,99,-102,86,99,185,US
2022 Northeast Winter Open and University Qualifier,2022-01-15,male,Henry Plambeck,91.9,75,80,-85,100,105,-110,80,105,185,US
Optimus Barbell Winter Open 2022,2022-01-29,male,Ali Nahhas,93.6,80,83,85,100,-105,-105,85,100,185,US
MN Sadecki State Championships,2022-05-22,male,Eric Madsen,62.59,78,80,-83,100,103,105,80,105,185,US
BlueWave Championship 2022,2022-02-05,male,Adam Herrera,72.8,77,-80,80,97,101,105,80,105,185,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Yike Lu,80.85,-75,75,80,98,-102,105,80,105,185,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Keshav Nair,54.5,80,-84,-86,100,105,-110,80,105,185,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Steven Thomas,65.6,76,-81,81,98,104,-108,81,104,185,US
2022 Baltimore Open,2022-01-15,male,Brendan McCarthy,94,80,-83,-87,100,105,-114,80,105,185,US
Bar Wars,2022-05-14,male,Nghia Vo,115.8,-80,80,-85,100,105,-110,80,105,185,US
"The Justin Thacker Memorial: Weightlifting, Powerlifting & Super Total for Mental Health & Suicide Awareness",2022-02-19,male,David Martin,120.85,75,80,85,85,90,100,85,100,185,US
BX-In House,2022-05-20,male,Jacob Abney,88.9,-75,-75,80,-95,100,105,80,105,185,US
Idaho Club Cup,2022-05-14,male,Tony Ober,87.6,80,85,-90,95,100,-105,85,100,185,US
Capital Winter Classic,2022-01-29,male,Clayton Leisenfelder,108.5,70,75,80,90,100,105,80,105,185,US
QUEEN CITY CLASSIC 2022,2022-05-21,male,Michael Ray,84.1,72,75,83,95,98,102,83,102,185,US
The MASS Classic,2022-01-29,male,Jacob Dickerson,80,66,72,77,94,102,108,77,108,185,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Domenico Ceresa,72.2,80,85,-90,100,-105,-105,85,100,185,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,Ethan Schultz,77.9,80,-83,-83,105,-110,-110,80,105,185,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,Mason Gehring,87.8,85,-90,-92,-100,100,-105,85,100,185,US
New England Open 2022,2022-02-12,male,Darrin Clement,84.8,73,78,-82,95,102,107,78,107,185,US
New England Open 2022,2022-02-12,male,Kurt Reyden Osuyos,100.9,-70,70,75,95,102,110,75,110,185,US
2nd Annual Love The One You Lift,2022-02-19,male,Justin Goonan,76.4,77,-80,80,99,102,105,80,105,185,US
Hudson Valley Winter Classic,2022-01-15,male,Charles Shames,87.75,-80,80,-85,105,-113,-113,80,105,185,US
2022 Oklahoma Open,2022-03-19,male,Eric Kurschinski,66.2,75,-81,82,101,103,-107,82,103,185,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Scott Gonzalez,71.1,80,84,-87,95,101,-103,84,101,185,US
2022 National Masters Weightlifting Championships,2022-04-21,male,Alex McInnes,86.4,75,80,-83,-100,100,105,80,105,185,US
Hawaii Open,2022-03-19,male,Kyler Matsuura,71.9,75,-85,-87,90,97,110,75,110,185,US
2022- Nashville Weightlifting Club Open,2022-04-16,male,Ryan Coogler,70.8,-79,80,83,97,100,102,83,102,185,US
"Stars, Stripes and White Lights 2022",2022-05-07,male,Alexander Pan,76.3,70,75,80,97,101,105,80,105,185,US
T3 Open,2022-01-16,male,Ronny Coulson,84.8,75,80,-85,100,105,-110,80,105,185,US
2022 Spring Fling,2022-05-14,male,Jacob Abraham,121.8,75,78,80,102,105,-110,80,105,185,US
2022 Lock and Load,2022-05-14,male,Adrian Green,87.2,75,80,-86,90,100,105,80,105,185,US
2022 New York City Championships/Open,2022-01-30,male,Jason Ryu,66.5,76,80,-84,-100,102,105,80,105,185,US
ECU 2022 Pirate Liftoff,2022-04-23,male,David Johnson,96.8,70,75,80,100,105,-110,80,105,185,US
2022 BWL Open Series First Quarter,2022-03-31,male,Adam Esa,85.2,75,80,0,95,100,105,80,105,185,UK
2022 BUCS,2022-04-12,male,Dylan Mitchell,73,-80,80,-86,105,-110,-110,80,105,185,UK
2022 BUCS,2022-04-12,male,Kai Jie Roger Loh,87,75,78,80,100,105,-108,80,105,185,UK
Wolverine Showdown (NUQ),2022-01-29,male,Bryce Livesey,71.8,-78,78,-81,100,104,106,78,106,184,US
40th Spartan Open,2022-04-09,male,Brandon Hobbs,65.89,-80,-80,80,100,104,-107,80,104,184,US
2022 Florida State Championships,2022-05-21,male,Joshua Bayona,60.75,80,-84,-84,95,100,104,80,104,184,US
2022 Florida State Championships,2022-05-21,male,Reece Selby,59.3,77,-80,80,100,102,104,80,104,184,US
Coffee Weightlifting Winter #1,2022-01-25,male,Gavin Knight,101.9,79,81,84,90,95,100,84,100,184,US
Capital City Barbell Winter Classic,2022-03-05,male,Justin Green,76.35,70,73,82,-102,-102,102,82,102,184,US
2022 AUSTIN CITY WEIGHTLIFTING ♥ CUPID  QUALIFIER,2022-02-07,male,Michael Montgomery,85.25,75,82,-89,-95,98,102,82,102,184,US
2022 MASS Mania: Round Two,2022-05-15,male,Adam Weaver,86.3,84,86,-88,93,96,98,86,98,184,US
2022 Texas State Weightlifting Championships,2022-01-15,male,Chavelo Jimenez,98.2,70,75,80,90,96,104,80,104,184,US
Bexar Barbell Spring Throwdown,2022-05-14,male,Angel Diaz,73.1,-80,80,-83,100,-104,104,80,104,184,US
2022- NWC New Year Open,2022-01-22,male,Matthew Wysock,78,80,85,-88,-93,93,98,85,98,183,US
Cherokee Barbell Open,2022-05-14,male,Eamonn Mayo,100.2,72,76,80,98,103,-106,80,103,183,US
FCP State Qualifier,2022-04-30,male,Nickolas Dwyer,80.2,72,75,78,95,100,105,78,105,183,US
Sunday Series: Big Blind,2022-05-22,male,Kelby Hayhoe,66.85,79,-80,80,103,-105,-105,80,103,183,US
PWA Championships 2022,2022-05-21,male,Derrick Lee,72.5,74,78,-80,99,102,105,78,105,183,US
2022 Illinois State Championship and Open,2022-05-22,male,Rodrigo Guzman Sanchez,89,73,77,81,93,98,102,81,102,183,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,male,Jericho Urmenita,65.7,78,80,-83,100,-103,103,80,103,183,US
HBC Nanny McCarthy Meet,2022-03-25,male,Gregory Colvin,69.9,75,78,80,-100,100,103,80,103,183,US
Rubber City Weightlifting Open,2022-05-22,male,Fabrizio Apodaca,88.7,78,80,-83,103,-105,-110,80,103,183,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Anthony Bravo,70.85,-75,75,80,92,100,103,80,103,183,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,Michael Steger,87.45,75,-78,78,96,100,105,78,105,183,US
The Nike 2022 National University Championships powered by Rogue,2022-03-04,male,Emmanuel Kesler,77.8,77,-81,81,-101,102,-107,81,102,183,US
Sunday Series: Last Action Kilo,2022-01-23,male,Connor Fanning,125.6,78,81,83,95,100,-105,83,100,183,US
2022 Oklahoma Open,2022-03-19,male,Julian Love,78.8,78,-83,83,94,100,-107,83,100,183,US
The Virus Classic at SoCal,2022-04-16,male,Dennis Velasco,86.38,69,72,-75,103,107,111,72,111,183,US
2022 National Masters Weightlifting Championships,2022-04-23,male,Evan LaBarre,66.15,80,-83,-83,100,102,103,80,103,183,US
2022 National Masters Weightlifting Championships,2022-04-22,male,Paul LaDuke,95.9,75,78,81,102,-107,-107,81,102,183,US
RYPT/Rutgers Winter Classic 2022 (NUQ),2022-01-08,male,Randall Smith,79.5,80,83,-86,93,96,100,83,100,183,US
Hawaii Open,2022-03-19,male,Bertram Kikuchi,100.2,77,80,-83,97,100,103,80,103,183,US
Three Kings Spring In House,2022-04-24,male,Dylan Morgan,67,75,80,83,88,94,100,83,100,183,US
2022 English Age Groups,2022-05-30,male,Corey Swaine,66,75,80,81,98,-102,102,81,102,183,UK
2022 BWL Open Series First Quarter,2022-03-31,male,Rory Watson,89,83,0,0,100,-112,0,83,100,183,UK
2022 BUCS,2022-04-12,male,Michael Ho,80.9,-75,75,-82,100,105,108,75,108,183,UK
Evolve S&C Club Academy Open 2022,2022-03-05,male,Kamaal Rehman,83.6,-73,73,78,93,99,105,78,105,183,UK
La Crosse Open,2022-03-26,male,Ethan Taylor,80.4,75,79,83,-99,99,-104,83,99,182,US
Testify Barbell MAYhem,2022-05-07,male,Nathaniel Oehler,88.7,73,76,79,97,100,103,79,103,182,US
2022 Capital City Open,2022-05-01,male,Gregory Casanova,71.65,78,-81,82,90,95,100,82,100,182,US
2022 Pioneer Classic,2022-04-09,male,Gunnar Markham,80.7,70,73,-75,105,-109,109,73,109,182,US
2022 Moorestown Winter Open,2022-03-13,male,Alex Carter,66.7,70,73,77,97,102,105,77,105,182,US
Northwest WSO kick off,2022-02-05,male,Roberto Latino,134.9,65,70,76,95,100,106,76,106,182,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,male,Tru Hoang,74.8,75,78,82,92,96,100,82,100,182,US
2022 February Online Qualifier,2022-02-28,male,Chuck Paros,96,80,0,0,102,0,0,80,102,182,US
Rubber City Weightlifting Open,2022-05-22,male,Declan Smithies,76.7,71,74,77,97,102,105,77,105,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Xicheng Wang,72.2,76,-79,81,95,-100,101,81,101,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,TJ Binkley,71.6,79,82,84,93,98,-103,84,98,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Matthew Andrews,80.85,73,75,78,100,-104,104,78,104,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Ryan Espiritu,80.45,-82,82,-85,-100,100,-104,82,100,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Philip Marquis,91.4,70,75,80,102,-106,-107,80,102,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Kane Sakagami,79.16,79,82,-85,94,100,-103,82,100,182,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Arlie Scott,72.5,76,79,82,95,100,-102,82,100,182,US
2022 North Dakota High School State Championship,2022-02-19,male,William Hermanson,88,-71,71,77,93,105,-110,77,105,182,US
The MASS Classic,2022-01-29,male,John Thomas Silvers,77.2,75,-80,82,100,-108,-110,82,100,182,US
2022 Texas State Weightlifting Championships,2022-01-15,male,Jackson Ehlers,94.9,70,-77,77,100,105,-113,77,105,182,US
The Iron Game Open 2022,2022-04-24,male,Ryan Weber,97.6,75,-77,77,-105,105,-107,77,105,182,US
East Ave Classic,2022-01-30,male,Auston Duggins,95,75,-80,-80,95,102,107,75,107,182,US
2022 National Masters Weightlifting Championships,2022-04-21,male,Michael Keating,85.8,-77,-77,77,98,102,105,77,105,182,US
Adirondack Weightlifting Regional Open,2022-03-26,male,Miguel Porter,65.7,-77,77,82,85,92,100,82,100,182,US
May Online Qualifier,2022-05-25,male,Seth O'Gara,71.25,77,0,0,105,0,0,77,105,182,US
Welsh Age Groups (eligible only) and Open Para Powerlifting,2022-02-12,male,Caleb Griffiths,66.2,-78,78,-81,100,104,-106,78,104,182,UK
2022 English Age Groups,2022-05-30,male,Dylan Arthur,81,70,75,81,95,101,-105,81,101,182,UK
2022 English Age Groups,2022-05-30,male,Maksymilian Nems,81,75,80,85,85,90,97,85,97,182,UK
Scottish Eastern District,2022-04-02,male,Corey Duncan,73,73,78,81,95,98,101,81,101,182,UK
SA1 Weightlifting Academy Open,2022-03-05,male,leon brady,93.5,65,70,75,95,100,107,75,107,182,UK
Scottish Universities & Colleges Championships 2022,2022-02-26,male,Lochlann Beveridge,80.4,70,75,80,95,102,-107,80,102,182,UK
Frederick Open 2022,2022-03-20,male,Joshua Rubenstein,79.5,65,68,71,105,0,110,71,110,181,US
JANUARY THROWDOWN,2022-01-29,male,Jermaine Gestiehr,109.8,64,68,73,96,101,108,73,108,181,US
Pursuit Weightlifting Open,2022-05-21,male,Fernando Rascon,72.9,61,67,75,84,93,106,75,106,181,US
2022 Florida State Championships,2022-05-20,male,Ethan Janssen,72.5,75,79,-83,90,96,102,79,102,181,US
Coffee Weightlifting Winter #1,2022-01-25,male,Dedrick Flagg,69.4,70,73,78,95,100,103,78,103,181,US
Yolked Championships at Salus Barbell Club,2022-02-12,male,Dan Yeadon,92.4,70,79,84,90,97,-102,84,97,181,US
Yolked Championships at Salus Barbell Club,2022-02-12,male,Jason Giles,80.8,79,-81,-82,100,102,-103,79,102,181,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Yoshikuni Okabe,70.65,75,80,82,95,99,-107,82,99,181,US
Bar Wars,2022-05-14,male,Darren Scott,77.7,-73,73,76,102,105,-108,76,105,181,US
"The Justin Thacker Memorial: Weightlifting, Powerlifting & Super Total for Mental Health & Suicide Awareness",2022-02-19,male,Taveon Sanders,66.05,74,77,80,94,98,101,80,101,181,US
Treasure Valley Weightlifting Classic,2022-01-22,male,Kieran Dalton,94.15,75,80,-87,90,96,101,80,101,181,US
QUEEN CITY CLASSIC 2022,2022-05-21,male,Andrew Lee,108.55,-75,77,81,100,-105,-107,81,100,181,US
2022 Big Blue Winter Slam,2022-01-22,male,Joshua Johnson,95.1,71,75,80,96,101,-105,80,101,181,US
May 21st 2022 competition,2022-05-21,male,Nicholas Fayette,70,75,78,81,90,95,100,81,100,181,US
Lord of the Lifts: RELOADED (VI),2022-03-19,male,Evan McLaughlin,79.8,73,77,-81,100,104,-108,77,104,181,US
San Antonio Spring Lift Off 2022,2022-05-14,male,Ryan Cleere,130.4,75,78,80,94,101,-103,80,101,181,US
2022 Oklahoma Open,2022-03-19,male,Nathan Wendt,104.4,66,69,73,98,103,108,73,108,181,US
8th Annual MS State Weightlifting Championships,2022-04-16,male,Kelly Kennedy,95.4,-72,73,-78,100,105,108,73,108,181,US
2022 National Masters Weightlifting Championships,2022-04-21,male,Darren Yager,71.55,73,-77,79,98,102,-107,79,102,181,US
2022 National Masters Weightlifting Championships,2022-04-22,male,Eric Bramwell,65.55,75,78,81,95,100,-105,81,100,181,US
Rosedale Open 2022,2022-01-22,male,Tyler Gilman,75.5,65,70,80,90,95,101,80,101,181,US
Barbells and Brews - Denver - Bierstadt Lagerhaus,2022-04-24,male,Cory Salazar,71.5,78,82,-86,95,99,-105,82,99,181,US
NX Level Spring Open,2022-05-07,male,Joseph Andrews,109,70,75,80,90,95,101,80,101,181,US
Phoenix Weightlifting Open,2022-02-12,male,Earnest Philippe Estrella,87.4,70,77,83,90,98,-107,83,98,181,US
Crystal Palace Masters 1 2022,2022-03-12,male,Ben Chapman,81,70,73,76,98,102,105,76,105,181,UK
Scottish Masters 2022,2022-03-19,male,Darren Grieve,72.6,75,77,-79,-100,100,104,77,104,181,UK
Wildboar Winter Open 22,2022-03-06,male,Steve Harris,85.2,73,75,78,93,97,103,78,103,181,UK
BWL British Masters Championships 2022,2022-01-30,male,lee coonan,72,75,78,81,95,100,-105,81,100,181,UK
BWL BRITISH SENIOR CHAMPIONSHIPS 2022,2022-01-29,male,Stuart Shilliday,59.22,78,81,-84,100,-106,-106,81,100,181,UK
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Tevin Peltier,60.9,70,75,80,90,95,100,80,100,180,US
(NUQ) Handle Barbell Invitational 2022,2022-04-23,male,Jacob Papantonakis,59.8,74,76,-78,102,104,-106,76,104,180,US
2022 MASS Mania: Round One,2022-04-03,male,Ryan Mccormack,88.5,75,-80,80,95,100,-105,80,100,180,US
North West Open,2022-04-02,male,Jonathan Hulstedt,98.1,65,70,75,95,100,105,75,105,180,US
Folsom Open 2 2022,2022-04-30,male,Daniel Louie,60.3,70,75,80,90,95,100,80,100,180,US
2022 Capital City Open,2022-05-01,male,Daniel Chun,101.95,72,75,80,91,96,100,80,100,180,US
2022 Capital City Open,2022-05-01,male,Chad Blomquist,95.85,74,77,80,92,95,100,80,100,180,US
Armor Classic,2022-04-09,male,Ryan Lenahan,78.5,75,-80,-81,100,-105,105,75,105,180,US
PWA Championships 2022,2022-05-21,male,Dylan Murphy,66.3,74,77,80,94,97,100,80,100,180,US
JANUARY THROWDOWN,2022-01-29,male,Mark Chan,95.3,0,75,0,105,0,0,75,105,180,US
KIM BARBELL Last Chance Qualifier,2022-05-14,male,Jesse Lisby,73,70,-75,80,90,95,100,80,100,180,US
2022 Florida State Championships,2022-05-21,male,Christian Giles,63.55,78,80,82,98,-101,-101,82,98,180,US
2022 Florida State Championships,2022-05-21,male,Jeff Moore,95.45,70,73,-77,100,104,107,73,107,180,US
MN State High School Weightlifting Championships,2022-03-12,male,Zachary Campbell,66.3,70,73,76,95,99,104,76,104,180,US
2022 Philadelphia Spring Open,2022-05-21,male,Vincent Carter,72.1,-80,80,-85,95,-100,100,80,100,180,US
2nd Annual Left Coast Weightlifting Spring Open,2022-05-21,male,Kai Ferguson,79.56,73,76,78,92,98,102,78,102,180,US
SAW Winter Showdown,2022-01-29,male,Jose Sandoval,66.7,70,75,-80,100,-105,105,75,105,180,US
HBC Nanny McCarthy Meet,2022-03-24,male,Stephen Warner,68.3,70,75,78,95,100,102,78,102,180,US
Rubber City Weightlifting Open,2022-05-22,male,Jayden Yawkey,86.5,70,75,80,90,95,100,80,100,180,US
8th Annual Athleo Open,1970-01-01,male,Caleb Ross,101.9,64,68,73,93,101,107,73,107,180,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Martin Palma,65.9,80,-85,-85,95,100,-105,80,100,180,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Salvatore Mannarino,71.15,73,76,80,96,100,-105,80,100,180,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Wayne Gilbert,81,73,76,80,90,96,100,80,100,180,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Michael Baltic,93.85,75,-78,80,95,100,-105,80,100,180,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Brandon Heeter,69.75,80,-83,-83,100,-103,-103,80,100,180,US
2022 Baltimore Open,2022-01-15,male,Michel Avent,86.7,75,78,80,90,100,-105,80,100,180,US
High Desert Spring Classic 2022,2022-03-19,male,Benjamin Busarow,77.8,70,75,80,90,95,100,80,100,180,US
"The Justin Thacker Memorial: Weightlifting, Powerlifting & Super Total for Mental Health & Suicide Awareness",2022-02-19,male,Brad Lovejoy,88.5,65,70,75,98,105,-111,75,105,180,US
Capital Winter Classic,2022-01-29,male,Jean Raymond Fakhoury,84.7,74,77,-80,100,103,-106,77,103,180,US
BKTH Closed Meet *Master Nationals Qualifier,2022-03-19,male,Renell Victorio,96,75,80,85,85,90,95,85,95,180,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Robin Donis,72,72,75,-78,102,-105,105,75,105,180,US
Sunday Series: Last Action Kilo,2022-01-23,male,Andrew Sten,91.2,-70,70,75,100,105,-110,75,105,180,US
Rep Max Spring Lift Off 2022,2022-03-12,male,Zachary Gordo,72.42,-83,83,-84,92,95,97,83,97,180,US
Lord of the Lifts: RELOADED (VI),2022-03-19,male,matthew pribyl,75.4,75,78,80,100,-105,-108,80,100,180,US
2022 National Masters Weightlifting Championships,2022-04-21,male,Kent Neuerburg,76.8,70,-74,74,97,102,106,74,106,180,US
RYPT/Rutgers Winter Classic 2022 (NUQ),2022-01-08,male,Ryan Erasmus,69.4,80,-90,-90,100,-101,-101,80,100,180,US
Hawaii Open,2022-03-19,male,Tj Borges,71.7,70,75,-80,90,100,105,75,105,180,US
Torque Barbell Open 2022,2022-03-26,male,Kevin Anselmo,84.32,76,80,83,-95,-97,97,83,97,180,US
Torque Barbell Open 2022,2022-03-26,male,Shayne Okerstrom,99.12,70,75,80,95,100,-105,80,100,180,US
2022 Lock and Load,2022-05-14,male,Steven Nguyen,101.48,75,80,-83,93,97,100,80,100,180,US
Tampa Bay Spring Classic 5,2022-03-27,male,Joe Metallo,99.25,75,80,88,85,88,92,88,92,180,US
Crystal Palace Masters 1 2022,2022-03-12,male,Grant Langdon,73,72,75,78,95,98,102,78,102,180,UK
North Tyneside Series 1 22,2022-03-13,male,Connor Hoy,78,75,80,85,95,-100,-100,85,95,180,UK
Welsh One Day Open,2022-02-13,male,Robert Haley,106.9,65,70,75,95,100,105,75,105,180,UK
North West Open Series 1,2022-01-23,male,Michael Stables,83.8,70,75,80,90,96,100,80,100,180,UK
North West Open Series 1,2022-01-23,male,Michael Stables,83.8,70,75,80,90,96,100,80,100,180,UK
2022 BWL Open Series First Quarter,2022-03-31,male,Gergo Kocsis,77.3,70,75,80,90,95,100,80,100,180,UK
40th Spartan Open,2022-04-09,male,Dominick Stoops,91.94,65,70,75,95,100,104,75,104,179,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Joe Rodriguez,72.35,70,74,78,93,-98,101,78,101,179,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Rustico Mirasol,77.05,-78,78,-83,101,-106,-106,78,101,179,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Jeremy Stark,65.9,70,74,-80,-100,102,105,74,105,179,US
2022 Baltimore Open,2022-01-15,male,John Spinoso,71.1,77,-78,-79,-100,100,102,77,102,179,US
Capital City Barbell Winter Classic,2022-03-05,male,Brian Zhang,99.7,65,70,73,95,100,106,73,106,179,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Yiwen Wu,65.9,72,76,-80,95,100,103,76,103,179,US
The Virus Classic at SoCal,2022-04-16,male,Robert Lieu,88.69,75,78,-81,95,101,-105,78,101,179,US
2022 National Masters Weightlifting Championships,2022-04-22,male,glenn plomchok,78.45,-70,70,73,101,106,-110,73,106,179,US
Hawaii Open,2022-03-19,male,Trevor Tanaka,53.9,-77,77,80,96,99,-103,80,99,179,US
Team Flaig In-House Qualifier,2022-04-25,male,Ethan Bader,71.3,70,75,79,91,100,0,79,100,179,US
Iron Athlete Spring Open,2022-04-16,male,Isaac Taylor,72.3,68,70,74,98,103,105,74,105,179,US
Crystal Palace Spring Open 22,2022-03-19,male,Alex Yau,89,-82,82,-84,-97,97,-100,82,97,179,UK
Guildford Weightlifting Spring Open,2022-04-03,male,Daniel Ward,76,78,83,-87,96,-100,-103,83,96,179,UK
BWL British Masters Championships 2022,2022-01-30,male,Mark Butcher,87.99,83,-87,-90,-96,96,-102,83,96,179,UK
BWL British Masters Championships 2022,2022-01-29,male,Robert Leese,99.23,-72,72,-75,102,107,-112,72,107,179,UK
East Coast Gold Spring Fling,2022-03-26,male,Colin Nicholson,87,74,80,-85,93,98,-103,80,98,178,US
2022 Capital City Open,2022-05-01,male,Omari James,66.3,72,76,-80,92,97,102,76,102,178,US
Freehold Spring Lift Off 2022,2022-04-30,male,Harrison Brown,81,73,77,-81,93,97,101,77,101,178,US
Bomber Invite,2022-02-12,male,Kolton Pryor,109,75,-78,78,-95,97,100,78,100,178,US
Funkytown Throwdown Meet,2022-05-21,male,Sean McClanahan,75.8,75,-78,78,100,-105,-105,78,100,178,US
Funkytown Throwdown Meet,2022-05-21,male,Nicolas Ocampo,88.8,80,-85,85,-93,93,-96,85,93,178,US
Optimus Barbell Winter Open 2022,2022-01-29,male,Maurice Edwards,77,-75,75,78,95,98,100,78,100,178,US
BlueWave Championship 2022,2022-02-05,male,Anthony Gallardo,80.7,72,-76,76,93,98,102,76,102,178,US
TMG 8th Anniversary Invite,2022-05-21,male,Jade Baca,69.6,70,74,78,90,95,100,78,100,178,US
2022 Illinois State Championship and Open,2022-05-22,male,Ian Kidwell,88.2,75,-78,78,93,97,100,78,100,178,US
2022 Philadelphia Spring Open,2022-05-21,male,Joseph Mattera,97.7,65,69,73,95,100,105,73,105,178,US
Schools Out Open and Last Chance Qualifier,2022-05-21,male,Justin Morrissette,71.4,66,71,76,98,102,-107,76,102,178,US
95East Barbell Winter Classic,2022-01-15,male,Robert Loreman,102.5,-78,78,-80,100,-104,-104,78,100,178,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Gino Salveo,71.3,75,78,-80,-100,-100,100,78,100,178,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,Matthew Konar,80.8,76,-78,-78,102,-105,-105,76,102,178,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-04,male,James Adrian,74.85,-78,78,-82,100,-104,-104,78,100,178,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,Logan Lockwood,48.3,70,73,75,95,100,103,75,103,178,US
2022 Nike North American Open Series 1 Powered by Rogue,2022-03-03,male,cade owen,67.05,70,-77,-80,100,-107,108,70,108,178,US
2022 Baltimore Open,2022-01-15,male,Kamil Kuza,78.95,72,76,-80,98,102,-111,76,102,178,US
Kilo Cooler,2022-02-19,male,Warren Reuther,87.35,80,83,-86,91,95,-98,83,95,178,US
The Nike 2022 National University Championships powered by Rogue,2022-03-03,male,Jaden Li,55.9,77,80,82,90,93,96,82,96,178,US
2022 Collective Open,2022-05-14,male,Rafael Soto,70,75,78,-81,94,97,100,78,100,178,US
2022 Collective Open,2022-05-14,male,Trever Weeden,72.3,72,78,82,83,96,-101,82,96,178,US
2022 National Masters Weightlifting Championships,2022-04-22,male,Sean Barclay,65.75,78,-80,81,93,97,-101,81,97,178,US
2022 National Masters Weightlifting Championships,2022-04-22,male,Shawn Harbert,86.5,73,-76,76,-102,102,-106,76,102,178,US
2022 National Masters Weightlifting Championships,2022-04-24,male,Shawn Arnold,66.2,-75,75,-82,95,98,103,75,103,178,US
2022 HF EVO Springbreaker,2022-03-27,male,Glen Ideta,72.86,70,73,-76,100,103,105,73,105,178,US
2022 BWL Open Series First Quarter,2022-03-31,male,Elliott Brown,75,73,75,-77,100,103,-106,75,103,178,UK
